SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20142015,009,BOURBON,478,Paris Independent,020,Paris High School,478020,009478020,210471001158,"$11,336",189.78,201,104,51.7%,97,48.3%,128,63.7%,49,24.4%,15,7.5%,0,0.0%,0,0.0%,0,0.0%,9,4.5%,119,59.2%,20,10.0%,93.9%,5.0%,0.5%,N/A,23,53.5%,22,51.2%,1,2.3%,1,2.3%,14,32.6%,N/A,0.0%,1,2.3%,4,9.3%,11:1,18.00,6.00,12.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0,0.0%,7.2,16.0%,36.0%,32.0%,0.0%,0.0%,84.0%,0.0%,2.1:1,100%,74,12,5,185,CKEC,901
20142015,009,BOURBON,478,Paris Independent,030,Paris Middle School,478030,009478030,210471001159,"$8,651",144.7,141,74,52.5%,67,47.5%,72,51.1%,37,26.2%,19,13.5%,1,0.7%,0,0.0%,0,0.0%,12,8.5%,80,56.7%,17,12.1%,95.7%,4.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9:1,15.00,3.00,12.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0,0.0%,6.1,18.2%,50.0%,13.6%,0.0%,0.0%,82.0%,0.0%,2.6:1,100%,103,4,4,130,CKEC,901
20142015,009,BOURBON,478,Paris Independent,,---District Total---,478,,,"$10,646",678.29,694,352,50.7%,342,49.3%,383,55.2%,136,19.6%,104,15.0%,1,0.1%,1,0.1%,0,0.0%,69,9.9%,448,64.6%,61,8.8%,95.3%,3.6%,0.3%,N/A,23,53.5%,22,51.2%,1,2.3%,1,2.3%,14,32.6%,N/A,0.0%,1,2.3%,4,9.3%,13:1,53.00,10.00,43.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,2,0.0%,6.7,18.7%,44.0%,18.7%,0.0%,0.0%,81.0%,0.0%,2.7:1,100%,412,38,16,"3,281",CKEC,901
20142015,096,PENDLETON,481,Pendleton County,060,Northern Elementary School,481060,096481060,210474001160,"$13,179",493.48,516,279,54.1%,237,45.9%,482,93.4%,17,3.3%,8,1.6%,1,0.2%,0,0.0%,0,0.0%,8,1.6%,282,54.7%,27,5.2%,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,34.00,.00,34.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,9,0.0%,11.7,14.7%,29.4%,41.2%,0.0%,0.0%,85.0%,0.0%,1.5:1,100%,467,29,11,"1,916",NKCES,905
20142015,096,PENDLETON,481,Pendleton County,070,Pendleton County High School,481070,096481070,210474001161,"$12,080",685.39,704,377,53.6%,327,46.4%,688,97.7%,7,1.0%,3,0.4%,2,0.3%,1,0.1%,0,0.0%,3,0.4%,326,46.3%,45,6.4%,94.1%,0.3%,0.5%,N/A,81,45.0%,77,42.8%,4,2.2%,3,1.7%,55,30.6%,10,5.6%,26,14.4%,5,2.8%,16:1,44.00,15.00,29.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,3,0.0%,10.5,12.5%,46.4%,26.8%,1.8%,0.0%,88.0%,0.0%,1.5:1,100%,752,14,2,244,NKCES,905
20142015,096,PENDLETON,481,Pendleton County,061,Phillip Sharp Middle School,481061,096481061,210474001646,"$12,080",554.33,578,281,48.6%,297,51.4%,541,93.6%,16,2.8%,7,1.2%,2,0.3%,0,0.0%,0,0.0%,12,2.1%,304,52.6%,40,6.9%,95.3%,0.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,31.00,8.00,23.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,3,0.0%,12.9,10.8%,37.8%,37.8%,2.7%,0.0%,89.0%,0.0%,1.3:1,100%,150,3,2,838,NKCES,905
20142015,096,PENDLETON,481,Pendleton County,080,Southern Elementary School,481080,096481080,210474001163,"$13,040",529.27,561,281,50.1%,280,49.9%,524,93.4%,10,1.8%,15,2.7%,4,0.7%,1,0.2%,0,0.0%,7,1.2%,386,68.8%,28,5.0%,95.3%,1.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,34.00,2.00,32.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,7,0.0%,13.2,21.6%,32.4%,24.3%,0.0%,0.0%,78.0%,0.0%,1.4:1,100%,182,53,3,"3,478",NKCES,905
20142015,096,PENDLETON,481,Pendleton County,,---District Total---,481,,,"$9,836","2,262.46","2,359","1,218",51.6%,"1,141",48.4%,"2,235",94.7%,50,2.1%,33,1.4%,9,0.4%,2,0.1%,0,0.0%,30,1.3%,"1,298",55.0%,140,5.9%,95.1%,0.4%,0.4%,N/A,81,45.0%,77,42.8%,4,2.2%,3,1.7%,55,30.6%,10,5.6%,26,14.4%,5,2.8%,17:1,142.00,24.00,118.00,142.00,0.00,0.00,0.00,0.00,0.00,0.00,142.00,24,0.0%,11.9,14.6%,37.8%,31.7%,1.2%,0.0%,85.0%,0.0%,1.4:1,100%,"1,551",99,18,"6,476",NKCES,905
20142015,097,PERRY,485,Perry County,750,A.B. Combs Elementary School,485750,097485750,210477001176,"$8,196",327.61,352,190,54.0%,162,46.0%,329,93.5%,9,2.6%,8,2.3%,3,0.9%,0,0.0%,0,0.0%,3,0.9%,278,79.0%,18,5.1%,92.4%,1.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,23.00,3.00,20.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,1,0.0%,17.8,0.0%,47.4%,52.6%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,305,40,8,"3,100",KVEC,904
20142015,097,PERRY,485,Perry County,130,Buckhorn School,485130,097485130,210477001166,"$8,176",317.16,352,162,46.0%,190,54.0%,333,94.6%,10,2.8%,5,1.4%,0,0.0%,0,0.0%,0,0.0%,4,1.1%,262,74.4%,29,8.2%,92.8%,0.3%,0.4%,N/A,25,55.6%,25,55.6%,N/A,0.0%,N/A,0.0%,19,42.2%,N/A,0.0%,N/A,0.0%,1,2.2%,15:1,23.00,4.00,19.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,1,0.0%,11.9,24.2%,21.2%,30.3%,0.0%,0.0%,76.0%,4.0%,1:1,100%,152,2,2,"2,850",KVEC,904
20142015,097,PERRY,485,Perry County,150,Chavies Elementary School,485150,097485150,210477001167,"$8,298",302.98,321,161,50.2%,160,49.8%,319,99.4%,0,0.0%,2,0.6%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,252,78.5%,13,4.0%,92.4%,0.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,26.00,5.00,21.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0,0.0%,12.7,13.6%,36.4%,36.4%,0.0%,0.0%,86.0%,0.0%,1.2:1,100%,250,20,3,100,KVEC,904
20142015,097,PERRY,485,Perry County,200,East Perry County Elementary School,485200,097485200,210477002354,"$7,110",673.09,728,403,55.4%,325,44.6%,707,97.1%,6,0.8%,10,1.4%,1,0.1%,0,0.0%,0,0.0%,4,0.5%,439,60.3%,35,4.8%,91.7%,0.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,46.00,5.00,41.00,45.00,1.00,0.00,0.00,0.00,0.00,0.00,46.00,2,0.0%,14.5,13.0%,26.1%,47.8%,0.0%,0.0%,87.0%,2.5%,1.7:1,100%,250,40,2,"13,000",KVEC,904
20142015,097,PERRY,485,Perry County,140,Learning Academy,485140,097485140,210477002398,,4.71,2,0,0.0%,2,100.0%,2,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,50.0%,0,0.0%,85.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2:1,.00,.00,.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,17,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0:1,100%,,,,,KVEC,904
20142015,097,PERRY,485,Perry County,480,Leatherwood Elementary School,485480,097485480,210477001170,"$8,383",175.75,186,82,44.1%,104,55.9%,184,98.9%,0,0.0%,0,0.0%,1,0.5%,0,0.0%,0,0.0%,1,0.5%,144,77.4%,0,0.0%,92.9%,0.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,15.00,3.00,12.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0,0.0%,16.5,0.0%,58.3%,41.7%,0.0%,0.0%,100.0%,0.0%,1.6:1,100%,187,20,8,"2,528",KVEC,904
20142015,097,PERRY,485,Perry County,190,Perry County Alternative School,485190,097485190,210477002387,,4.76,5,4,80.0%,1,20.0%,4,80.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,20.0%,5,100.0%,0,0.0%,90.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3:1,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,0.0%,9,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,.8:1,100%,,,,,KVEC,904
20142015,097,PERRY,485,Perry County,250,Perry County Central High School,485250,097485250,210477000755,"$7,931",827.24,886,457,51.6%,429,48.4%,869,98.1%,9,1.0%,6,0.7%,1,0.1%,0,0.0%,0,0.0%,1,0.1%,605,68.3%,40,4.5%,91.5%,0.2%,1.7%,N/A,107,60.1%,106,59.6%,1,0.6%,9,5.1%,37,20.8%,1,0.6%,20,11.2%,4,2.2%,15:1,60.00,27.00,33.00,59.00,1.00,0.00,0.00,0.00,0.00,0.00,60.00,7,0.5%,13.5,10.9%,42.2%,35.9%,0.0%,0.0%,89.0%,0.0%,.7:1,100%,525,,2,"15,344",KVEC,904
20142015,097,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,097485635,210477001174,"$8,104",374.38,397,210,52.9%,187,47.1%,393,99.0%,2,0.5%,2,0.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,287,72.3%,19,4.8%,92.6%,3.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,31.00,9.00,22.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0,0.0%,16.7,6.9%,44.8%,41.4%,0.0%,0.0%,93.0%,0.0%,1.4:1,100%,310,33,7,"2,100",KVEC,904
20142015,097,PERRY,485,Perry County,640,Robinson Elementary School,485640,097485640,210477001175,"$7,506",256.94,272,150,55.1%,122,44.9%,270,99.3%,0,0.0%,2,0.7%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,203,74.6%,11,4.0%,93.9%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,18.00,2.00,16.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0,0.0%,18.5,7.1%,50.0%,35.7%,0.0%,0.0%,93.0%,0.0%,.9:1,100%,106,36,2,"1,610",KVEC,904
20142015,097,PERRY,485,Perry County,890,Viper Elementary School,485890,097485890,210477001177,"$8,041",235.77,252,124,49.2%,128,50.8%,247,98.0%,0,0.0%,1,0.4%,0,0.0%,1,0.4%,0,0.0%,3,1.2%,182,72.2%,10,4.0%,93.9%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,18.00,1.00,17.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,1,0.0%,13.9,6.3%,62.5%,25.0%,0.0%,0.0%,94.0%,0.0%,1.3:1,100%,130,51,6,"1,176",KVEC,904
20142015,097,PERRY,485,Perry County,895,Willard Elementary School,485895,097485895,210477001178,"$7,904",231.16,251,125,49.8%,126,50.2%,247,98.4%,2,0.8%,1,0.4%,0,0.0%,0,0.0%,0,0.0%,1,0.4%,192,76.5%,11,4.4%,91.6%,1.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,20.00,5.00,15.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0,0.0%,14.1,11.8%,41.2%,35.3%,0.0%,0.0%,88.0%,0.0%,1.2:1,100%,189,30,8,"1,568",KVEC,904
20142015,097,PERRY,485,Perry County,,---District Total---,485,,,"$10,414","3,731.54","4,004","2,068",51.6%,"1,936",48.4%,"3,904",97.5%,38,0.9%,37,0.9%,6,0.1%,1,0.0%,0,0.0%,18,0.4%,"2,850",71.2%,186,4.6%,92.3%,0.7%,1.2%,N/A,132,59.2%,131,58.7%,1,0.4%,9,4.0%,56,25.1%,1,0.4%,20,9.0%,5,2.2%,16:1,258.00,57.00,201.00,256.00,2.00,0.00,0.00,0.00,0.00,0.00,258.00,13,0.1%,14.6,10.9%,40.0%,38.2%,0.0%,0.0%,89.0%,0.8%,1:1,100%,"2,404",272,48,"43,376",KVEC,904
20142015,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,"$10,504",588.13,640,338,52.8%,302,47.2%,605,94.5%,20,3.1%,1,0.2%,4,0.6%,0,0.0%,0,0.0%,10,1.6%,341,53.3%,49,7.7%,91.5%,4.4%,1.7%,N/A,77,51.0%,72,47.7%,5,3.3%,9,6.0%,29,19.2%,34,22.5%,N/A,0.0%,2,1.3%,18:1,36.00,16.00,20.00,35.00,0.00,0.00,1.00,0.00,0.00,0.00,36.00,2,0.0%,14.9,15.9%,47.7%,18.2%,0.0%,2.3%,84.0%,0.0%,2.2:1,100%,45,5,2,"4,200",KVEC,904
20142015,098,PIKE,491,Pike County,058,Belfry Middle School,491058,098491058,210480002013,"$8,807",452.85,484,262,54.1%,222,45.9%,463,95.7%,8,1.7%,2,0.4%,3,0.6%,0,0.0%,0,0.0%,8,1.7%,268,55.4%,30,6.2%,94.3%,0.6%,0.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,24.00,5.00,19.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0,0.0%,13.4,3.7%,63.0%,29.6%,0.0%,0.0%,96.0%,0.0%,2.6:1,100%,25,15,2,300,KVEC,904
20142015,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,"$11,031",265.48,280,155,55.4%,125,44.6%,266,95.0%,9,3.2%,3,1.1%,1,0.4%,0,0.0%,0,0.0%,1,0.4%,191,68.2%,14,5.0%,94.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,19.00,.00,19.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,1,0.0%,18.2,6.3%,75.0%,12.5%,0.0%,0.0%,94.0%,0.0%,1.4:1,100%,157,29,2,435,KVEC,904
20142015,098,PIKE,491,Pike County,160,Blackberry Elementary School,491160,098491160,210480001181,"$12,394",115.86,118,53,44.9%,65,55.1%,113,95.8%,1,0.8%,2,1.7%,2,1.7%,0,0.0%,0,0.0%,0,0.0%,96,81.4%,2,1.7%,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,8.00,1.00,7.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0,0.0%,10,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,.8:1,100%,73,5,2,995,KVEC,904
20142015,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,"$12,118",274.67,290,146,50.3%,144,49.7%,286,98.6%,2,0.7%,1,0.3%,0,0.0%,0,0.0%,0,0.0%,1,0.3%,191,65.9%,17,5.9%,93.8%,3.0%,1.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,20.00,3.00,17.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0,0.0%,13.9,16.0%,28.0%,40.0%,0.0%,0.0%,84.0%,0.0%,1.3:1,100%,235,20,2,"5,000",KVEC,904
20142015,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,"$10,666",500.08,519,263,50.7%,256,49.3%,517,99.6%,2,0.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,360,69.4%,34,6.6%,95.2%,1.7%,0.9%,N/A,77,59.2%,75,57.7%,2,1.5%,17,13.1%,19,14.6%,N/A,0.0%,17,13.1%,N/A,0.0%,17:1,30.00,13.00,17.00,29.00,1.00,0.00,0.00,0.00,0.00,0.00,30.00,0,0.0%,13.7,18.4%,36.8%,26.3%,0.0%,0.0%,82.0%,0.0%,2.2:1,100%,564,11,2,140,KVEC,904
20142015,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,"$11,076",442.23,469,247,52.7%,222,47.3%,462,98.5%,1,0.2%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,6,1.3%,347,74.0%,26,5.5%,93.3%,2.3%,2.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,31.00,4.00,27.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0,0.0%,14.6,15.2%,48.5%,21.2%,0.0%,0.0%,85.0%,0.0%,1.8:1,100%,460,59,2,"3,390",KVEC,904
20142015,098,PIKE,491,Pike County,057,Feds Creek Elementary School,491057,098491057,210480002012,"$13,636",186.1,201,97,48.3%,104,51.7%,200,99.5%,1,0.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,164,81.6%,16,8.0%,93.0%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,15.00,1.00,14.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0,0.0%,21,0.0%,76.9%,23.1%,0.0%,0.0%,100.0%,0.0%,.9:1,100%,160,15,5,606,KVEC,904
20142015,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,"$10,629",704.49,729,376,51.6%,353,48.4%,725,99.5%,2,0.3%,0,0.0%,2,0.3%,0,0.0%,0,0.0%,0,0.0%,453,62.1%,25,3.4%,97.2%,0.0%,0.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,50.00,8.00,42.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,1,0.0%,15.2,7.8%,33.3%,51.0%,0.0%,0.0%,92.0%,0.0%,2.3:1,100%,526,51,2,"16,200",KVEC,904
20142015,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,"$14,264",139.07,143,73,51.0%,70,49.0%,139,97.2%,0,0.0%,1,0.7%,0,0.0%,0,0.0%,0,0.0%,3,2.1%,111,77.6%,4,2.8%,95.3%,1.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,11.00,1.00,10.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0,0.0%,13.3,9.1%,45.5%,36.4%,0.0%,0.0%,91.0%,0.0%,.8:1,100%,118,4,2,164,KVEC,904
20142015,098,PIKE,491,Pike County,059,Millard School,491059,098491059,210480002240,"$11,570",657.8,699,358,51.2%,341,48.8%,692,99.0%,2,0.3%,1,0.1%,0,0.0%,0,0.0%,0,0.0%,4,0.6%,523,74.8%,35,5.0%,94.3%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,46.00,5.00,41.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0,0.0%,12.4,12.8%,36.2%,36.2%,2.1%,0.0%,87.0%,0.0%,2.1:1,100%,36,5,2,"4,417",KVEC,904
20142015,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,"$9,049",714.41,736,386,52.4%,350,47.6%,716,97.3%,6,0.8%,3,0.4%,6,0.8%,0,0.0%,0,0.0%,5,0.7%,446,60.6%,53,7.2%,95.1%,0.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,44.00,4.00,40.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,2,0.0%,12.2,12.5%,33.3%,41.7%,0.0%,0.0%,88.0%,0.0%,2:1,100%,"1,191",20,8,540,KVEC,904
20142015,098,PIKE,491,Pike County,010,Northpoint Academy,491010,098491010,210480002256,"$17,712",37.94,42,29,69.0%,13,31.0%,42,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,32,76.2%,1,2.4%,70.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7:1,6.00,.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1,0.0%,10.8,27.3%,18.2%,27.3%,0.0%,0.0%,73.0%,0.0%,.7:1,100%,55,,,18,KVEC,904
20142015,098,PIKE,491,Pike County,450,Phelps Day Treatment,491450,098491450,210480000778,"$30,472",16.08,15,13,86.7%,2,13.3%,15,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,13,86.7%,0,0.0%,78.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5:1,3.00,1.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,,0.0%,18,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,.8:1,100%,0,,,0,KVEC,904
20142015,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,"$11,952",414.48,419,191,45.6%,228,54.4%,415,99.0%,2,0.5%,2,0.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,322,76.8%,15,3.6%,98.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,27.00,2.00,25.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0,0.0%,10.1,11.5%,61.5%,15.4%,0.0%,0.0%,88.0%,0.0%,2.1:1,100%,416,44,2,"1,126",KVEC,904
20142015,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,"$14,705",289.39,309,158,51.1%,151,48.9%,304,98.4%,3,1.0%,1,0.3%,0,0.0%,0,0.0%,0,0.0%,1,0.3%,222,71.8%,17,5.5%,94.1%,3.9%,1.3%,N/A,29,53.7%,27,50.0%,2,3.7%,1,1.9%,10,18.5%,N/A,0.0%,14,25.9%,N/A,0.0%,12:1,25.00,11.00,14.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,1,0.0%,14.6,10.7%,32.1%,46.4%,0.0%,0.0%,89.0%,0.0%,1:1,100%,200,25,2,350,KVEC,904
20142015,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,"$10,095",646.2,691,356,51.5%,335,48.5%,681,98.6%,4,0.6%,1,0.1%,2,0.3%,2,0.3%,0,0.0%,1,0.1%,389,56.3%,41,5.9%,93.7%,0.0%,0.4%,N/A,56,38.4%,55,37.7%,1,0.7%,4,2.7%,29,19.9%,57,39.0%,N/A,0.0%,N/A,0.0%,17:1,40.00,19.00,21.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,1,0.0%,14.4,8.7%,34.8%,45.7%,2.2%,0.0%,91.0%,0.0%,1.9:1,100%,450,33,3,"2,500",KVEC,904
